TIMESTAMP,RECORD,AirTF,RH,Rainfall_Tot
2017-10-20 19:15:00,4857,64.11819,44.83214,0
2017-10-20 19:30:00,4858,63.55226,46.64533,0
2017-10-20 19:45:00,4859,63.62095,47.16121,0
2017-10-20 20:00:00,4860,62.71709,49.1728,0
2017-10-20 20:15:00,4861,63.52204,44.31932,0
2017-10-20 20:30:00,4862,61.10445,55.76469,0
2017-10-20 20:45:00,4863,60.73907,56.37977,0
2017-10-20 21:00:00,4864,61.41765,49.57115,0
2017-10-20 21:15:00,4865,61.41215,46.93226,0
2017-10-20 21:30:00,4866,60.10995,45.93715,0
2017-10-20 21:45:00,4867,60.79952,44.84435,0
2017-10-20 22:00:00,4868,60.53028,49.48568,0
2017-10-20 22:15:00,4869,60.04128,48.91945,0
2017-10-20 22:30:00,4870,60.57699,46.40724,0
2017-10-20 22:45:00,4871,60.1237,48.04033,0
2017-10-20 23:00:00,4872,58.87094,55.05498,0
2017-10-20 23:15:00,4873,59.4094,48.96523,0
2017-10-20 23:30:00,4874,59.73632,53.6493,0
2017-10-20 23:45:00,4875,59.59897,53.91334,0
2017-10-21 00:00:00,4876,58.98907,51.12641,0
2017-10-21 00:15:00,4877,58.0605,60.32666,0
2017-10-21 00:30:00,4878,58.17863,63.33032,0
2017-10-21 00:45:00,4879,58.24183,59.43991,0
2017-10-21 01:00:00,4880,57.57424,57.42525,0
2017-10-21 01:15:00,4881,57.90665,52.7656,0
2017-10-21 01:30:00,4882,58.26654,50.63801,0
2017-10-21 01:45:00,4883,57.84347,56.42708,0
2017-10-21 02:00:00,4884,57.00281,59.83826,0
2017-10-21 02:15:00,4885,56.87094,56.30956,0
2017-10-21 02:30:00,4886,56.67314,62.5092,0
2017-10-21 02:45:00,4887,56.23907,61.1081,0
2017-10-21 03:00:00,4888,56.52203,60.17556,0
2017-10-21 03:15:00,4889,55.00281,66.54461,0
2017-10-21 03:30:00,4890,53.01379,71.40725,0
2017-10-21 03:45:00,4891,53.07699,74.52691,0
2017-10-21 04:00:00,4892,52.1594,80.18777,0
2017-10-21 04:15:00,4893,51.29951,77.66793,0
2017-10-21 04:30:00,4894,51.43412,86.03638,0
2017-10-21 04:45:00,4895,51.24731,81.45915,0
2017-10-21 05:00:00,4896,51.81325,80.15268,0
2017-10-21 05:15:00,4897,59.54128,80.18625,0
2017-10-21 05:30:00,4898,58.04951,79.80774,0
2017-10-21 05:45:00,4899,60.37094,77.86177,0
2017-10-21 06:00:00,4900,62.68688,66.62703,0
2017-10-21 06:15:00,4901,64.13742,60.03514,0
2017-10-21 06:30:00,4902,64.25006,54.12091,0
2017-10-21 06:45:00,4903,63.7638,54.46737,0
2017-10-21 07:00:00,4904,64.58797,50.93715,0
2017-10-21 07:15:00,4905,65.37919,48.70425,0
2017-10-21 07:30:00,4906,66.0138,48.1548,0
2017-10-21 07:45:00,4907,66.80776,46.21188,0
2017-10-21 08:00:00,4908,36.26104,35.9814,0
2017-10-21 08:15:00,4909,68.85172,39.61999,0
2017-10-21 08:30:00,4910,69.19238,55.12214,0
2017-10-21 08:45:00,4911,70.00008,53.79582,0
2017-10-21 09:00:00,4912,69.28578,51.48813,0
2017-10-21 09:15:00,4913,70.68689,49.0446,0
2017-10-21 09:30:00,4914,70.25282,58.86298,0
2017-10-21 09:45:00,4915,68.96159,57.09406,0
2017-10-21 10:00:00,4916,70.09622,49.96035,0
2017-10-21 10:15:00,4917,70.57974,45.33275,0
2017-10-21 10:30:00,4918,71.09622,49.1377,0
2017-10-21 10:45:00,4919,71.98907,49.27048,0
2017-10-21 11:00:00,4920,70.30502,54.97104,0
2017-10-21 11:15:00,4921,70.62918,54.92067,0
2017-10-21 11:30:00,4922,70.84348,50.57848,0
2017-10-21 11:45:00,4923,70.03853,56.83001,0
2017-10-21 12:00:00,4924,70.03853,60.32818,0
2017-10-21 12:15:00,4925,69.34622,57.14595,0
2017-10-21 12:30:00,4926,68.20612,60.44113,0
2017-10-21 12:45:00,4927,68.82973,62.9106,0
2017-10-21 13:00:00,4928,68.22809,68.631,0
2017-10-21 13:15:00,4929,67.65665,68.63863,0
2017-10-21 13:30:00,4930,67.96435,64.14839,0
2017-10-21 13:45:00,4931,67.95611,63.86756,0
2017-10-21 14:00:00,4932,67.0605,69.17129,0
2017-10-21 14:15:00,4933,66.43413,74.80927,0
2017-10-21 14:30:00,4934,65.91765,73.53484,0
2017-10-21 14:45:00,4935,64.37918,72.11391,0
2017-10-21 15:00:00,4936,63.00831,73.67068,0
2017-10-21 15:15:00,4937,62.2116,73.58064,0
2017-10-21 15:30:00,4938,61.0083,75.31293,0
2017-10-21 15:45:00,4939,57.96161,72.96403,0
2017-10-21 16:00:00,4940,62.22809,72.40542,0
2017-10-21 16:15:00,4941,61.9561,73.50279,0
2017-10-21 16:30:00,4942,61.98358,76.22411,0
2017-10-21 16:45:00,4943,61.45886,80.5724,0
2017-10-21 17:00:00,4944,61.75555,82.79309,0
2017-10-21 17:15:00,4945,61.42588,86.42558,0
2017-10-21 17:30:00,4946,63.82699,89.12399,0
2017-10-21 17:45:00,4947,63.59072,88.63406,0
2017-10-21 18:00:00,4948,63.66765,85.84408,0
2017-10-21 18:15:00,4949,64.04951,81.49883,0
2017-10-21 18:30:00,4950,63.82973,76.44846,0
2017-10-21 18:45:00,4951,63.87918,73.87215,0
2017-10-21 19:00:00,4952,63.10171,74.47655,0
2017-10-21 19:15:00,4953,62.88193,77.37337,0
2017-10-21 19:30:00,4954,63.0248,72.265,0
2017-10-21 19:45:00,4955,62.67864,72.20701,0
2017-10-21 20:00:00,4956,63.00282,72.28637,0
2017-10-21 20:15:00,4957,62.41489,70.56476,0
2017-10-21 20:30:00,4958,62.78852,69.69785,0
2017-10-21 20:45:00,4959,61.8105,72.52447,0
2017-10-21 21:00:00,4960,61.99458,66.57207,0
2017-10-21 21:15:00,4961,61.80501,69.34681,0
2017-10-21 21:30:00,4962,61.78578,64.7589,0
2017-10-21 21:45:00,4963,60.5715,68.41579,0
2017-10-21 22:00:00,4964,59.2583,79.3346,0
2017-10-21 22:15:00,4965,58.14567,81.61178,0
2017-10-21 22:30:00,4966,59.81326,76.89718,0
2017-10-21 22:45:00,4967,58.566,86.09438,0
2017-10-21 23:00:00,4968,57.50006,83.11514,0
2017-10-21 23:15:00,4969,58.90941,73.33186,0
2017-10-21 23:30:00,4970,59.77479,68.27233,0
2017-10-21 23:45:00,4971,59.34897,64.95883,0
2017-10-22 00:00:00,4972,59.35447,66.39962,0
2017-10-22 00:15:00,4973,59.56599,65.99973,0
2017-10-22 00:30:00,4974,59.87918,64.57727,0
2017-10-22 00:45:00,4975,59.34348,67.30926,0
2017-10-22 01:00:00,4976,56.23633,81.91855,0
2017-10-22 01:15:00,4977,56.85995,82.06202,0
2017-10-22 01:30:00,4978,57.4204,83.06782,0
2017-10-22 01:45:00,4979,55.26929,89.56813,0
2017-10-22 02:00:00,4980,55.15665,91.54768,0
2017-10-22 02:15:00,4981,55.36269,86.99944,0
2017-10-22 02:30:00,4982,53.87368,91.57515,0
2017-10-22 02:45:00,4983,52.7528,91.88956,0
2017-10-22 03:00:00,4984,52.47258,89.75891,0
2017-10-22 03:15:00,4985,52.53028,92.39017,0
2017-10-22 03:30:00,4986,51.99181,93.45702,0
2017-10-22 03:45:00,4987,51.94237,95.18016,0
2017-10-22 04:00:00,4988,51.78302,94.78334,0
2017-10-22 04:15:00,4989,51.94786,96.94756,0
2017-10-22 04:30:00,4990,52.20061,97.10324,0
2017-10-22 04:45:00,4991,52.90391,97.95336,0
2017-10-22 05:00:00,4992,54.37917,99.02632,0
2017-10-22 05:15:00,4993,56.52203,100,0
2017-10-22 05:30:00,4994,58.34072,100,0
2017-10-22 05:45:00,4995,59.19237,98.61728,0
2017-10-22 06:00:00,4996,60.68413,95.26868,0
2017-10-22 06:15:00,4997,62.76654,87.31233,0
2017-10-22 06:30:00,4998,63.67863,87.2528,0
2017-10-22 06:45:00,4999,63.95336,85.76012,0
2017-10-22 07:00:00,5000,64.29676,79.82607,0
2017-10-22 07:15:00,5001,64.49731,78.70731,0
2017-10-22 07:30:00,5002,64.6237,73.69816,0
2017-10-22 07:45:00,5003,65.10721,71.02264,0
2017-10-22 08:00:00,5004,35.05774,71.50646,0
2017-10-22 08:15:00,5005,65.98083,74.32392,0
2017-10-22 08:30:00,5006,66.6649,71.13557,0
2017-10-22 08:45:00,5007,67.2226,71.46983,0
2017-10-22 09:00:00,5008,68.16216,71.98723,0
2017-10-22 09:15:00,5009,67.56876,75.97838,0
2017-10-22 09:30:00,5010,67.6759,75.38772,0
2017-10-22 09:45:00,5011,67.28029,76.79034,0
2017-10-22 10:00:00,5012,68.07425,75.30072,0
2017-10-22 10:15:00,5013,67.75832,77.02996,0
2017-10-22 10:30:00,5014,67.6759,76.34315,0
2017-10-22 10:45:00,5015,69.44787,71.30499,0
2017-10-22 11:00:00,5016,69.10445,72.73357,0
2017-10-22 11:15:00,5017,68.10446,71.12184,0
2017-10-22 11:30:00,5018,69.03029,64.20028,0
2017-10-22 11:45:00,5019,68.59073,67.81139,0
2017-10-22 12:00:00,5020,68.68964,71.92618,0
2017-10-22 12:15:00,5021,69.85172,72.72136,0
2017-10-22 12:30:00,5022,69.27205,76.5843,0
2017-10-22 12:45:00,5023,67.96709,83.38375,0
2017-10-22 13:00:00,5024,68.23907,82.50768,0
2017-10-22 13:15:00,5025,69.22809,78.77599,0
2017-10-22 13:30:00,5026,68.55501,82.99456,0
2017-10-22 13:45:00,5027,67.68963,81.89108,0
2017-10-22 14:00:00,5028,68.10722,82.53973,0
2017-10-22 14:15:00,5029,67.18414,85.65634,0
2017-10-22 14:30:00,5030,67.28304,84.37429,0
2017-10-22 14:45:00,5031,65.3627,86.18901,0
2017-10-22 15:00:00,5032,63.18414,86.77356,0
2017-10-22 15:15:00,5033,61.0248,86.84834,0
2017-10-22 15:30:00,5034,60.76655,88.90268,0
2017-10-22 15:45:00,5035,60.47808,89.29951,0
2017-10-22 16:00:00,5036,60.35995,89.80013,0
2017-10-22 16:15:00,5037,59.46984,90.89749,0
2017-10-22 16:30:00,5038,60.00556,89.51165,0
2017-10-22 16:45:00,5039,59.48633,90.96008,0
2017-10-22 17:00:00,5040,59.6127,92.18565,0
2017-10-22 17:15:00,5041,59.53578,92.08492,0
2017-10-22 17:30:00,5042,61.65117,93.48907,0
2017-10-22 17:45:00,5043,61.21435,92.54127,0
2017-10-22 18:00:00,5044,61.35171,91.26837,0
2017-10-22 18:15:00,5045,61.0605,91.29127,0
2017-10-22 18:30:00,5046,61.79128,92.38863,0
2017-10-22 18:45:00,5047,62.03303,92.21312,0
2017-10-22 19:00:00,5048,62.15666,91.99944,0
2017-10-22 19:15:00,5049,61.98083,92.64506,0
2017-10-22 19:30:00,5050,61.45061,93.60812,0
2017-10-22 19:45:00,5051,61.90665,94.49639,0
2017-10-22 20:00:00,5052,61.70061,94.68718,0
2017-10-22 20:15:00,5053,61.52479,96.62094,0
2017-10-22 20:30:00,5054,61.65117,95.90818,0
2017-10-22 20:45:00,5055,61.54951,96.87888,0
2017-10-22 21:00:00,5056,61.62918,97.58096,0
2017-10-22 21:15:00,5057,61.09621,97.12155,0
2017-10-22 21:30:00,5058,61.15392,97.67711,0
2017-10-22 21:45:00,5059,60.97259,98.00067,0
2017-10-22 22:00:00,5060,61.40117,97.24975,0
2017-10-22 22:15:00,5061,61.54127,97.73968,0
2017-10-22 22:30:00,5062,61.55502,97.50616,0
2017-10-22 22:45:00,5063,61.51105,97.71374,0
2017-10-22 23:00:00,5064,61.64566,97.95641,0
2017-10-22 23:15:00,5065,61.86545,98.54555,0
2017-10-22 23:30:00,5066,62.12643,99.32699,0
2017-10-22 23:45:00,5067,61.99731,98.77601,0
2017-10-23 00:00:00,5068,62.31325,98.98816,0
2017-10-23 00:15:00,5069,62.12643,99.78029,0
2017-10-23 00:30:00,5070,62.48909,99.54219,0
2017-10-23 00:45:00,5071,62.85445,99.2873,0
2017-10-23 01:00:00,5072,63.28304,98.99121,0
2017-10-23 01:15:00,5073,62.82699,98.2815,0
2017-10-23 01:30:00,5074,63.07974,98.22655,0
2017-10-23 01:45:00,5075,63.18688,98.04036,0
2017-10-23 02:00:00,5076,63.13743,98.17619,0
2017-10-23 02:15:00,5077,63.34346,98.12583,0
2017-10-23 02:30:00,5078,63.18414,98.44482,0
2017-10-23 02:45:00,5079,61.94237,96.63621,0
2017-10-23 03:00:00,5080,61.48633,97.96404,0
2017-10-23 03:15:00,5081,61.28852,98.18993,0
2017-10-23 03:30:00,5082,60.88467,97.95794,0
2017-10-23 03:45:00,5083,61.00557,98.7287,0
2017-10-23 04:00:00,5084,62.60995,99.83065,0
2017-10-23 04:15:00,5085,63.01929,98.39597,0
2017-10-23 04:30:00,5086,63.02753,98.6356,0
2017-10-23 04:45:00,5087,63.44511,99.04005,0
2017-10-23 05:00:00,5088,64.0605,99.44451,0
2017-10-23 05:15:00,5089,66.84072,100,0
2017-10-23 05:30:00,5090,66.55776,98.85995,0
2017-10-23 05:45:00,5091,67.1704,97.01471,0
2017-10-23 06:00:00,5092,67.84348,95.58462,0
2017-10-23 06:15:00,5093,68.42589,94.06905,0
2017-10-23 06:30:00,5094,68.70062,93.09988,0
2017-10-23 06:45:00,5095,68.63467,93.39749,0
2017-10-23 07:00:00,5096,68.77479,93.05562,0
2017-10-23 07:15:00,5097,69.10722,92.96404,0
2017-10-23 07:30:00,5098,69.02754,91.10354,0
2017-10-23 07:45:00,5099,69.25008,91.04402,0
2017-10-23 08:00:00,5100,39.54126,85.88985,0
2017-10-23 08:15:00,5101,69.70062,88.97594,0
2017-10-23 08:30:00,5102,70.12918,86.5843,0
2017-10-23 08:45:00,5103,71.1292,83.25555,0
2017-10-23 09:00:00,5104,70.72809,83.79584,0
2017-10-23 09:15:00,5105,70.55776,84.59408,0
2017-10-23 09:30:00,5106,71.05227,82.41611,0
2017-10-23 09:45:00,5107,70.34897,84.52233,0
2017-10-23 10:00:00,5108,69.99731,86.48815,0
2017-10-23 10:15:00,5109,68.89018,88.3746,0
2017-10-23 10:30:00,5110,69.4259,87.63895,0
2017-10-23 10:45:00,5111,69.05776,88.11056,0
2017-10-23 11:00:00,5112,69.2171,87.39779,0
2017-10-23 11:15:00,5113,70.20611,85.01532,0
2017-10-23 11:30:00,5114,69.43688,87.84652,0
2017-10-23 11:45:00,5115,69.0193,87.6832,0
2017-10-23 12:00:00,5116,68.32424,89.72533,0
2017-10-23 12:15:00,5117,69.13468,88.85537,0
2017-10-23 12:30:00,5118,68.83249,87.68474,0
2017-10-23 12:45:00,5119,68.88744,87.41306,0
2017-10-23 13:00:00,5120,68.71161,86.75677,0
2017-10-23 13:15:00,5121,68.42865,88.20976,0
2017-10-23 13:30:00,5122,68.03853,88.76531,0
2017-10-23 13:45:00,5123,67.82149,89.1072,0
2017-10-23 14:00:00,5124,67.59897,88.89964,0
2017-10-23 14:15:00,5125,65.98633,88.85537,0
2017-10-23 14:30:00,5126,65.6759,89.04004,0
2017-10-23 14:45:00,5127,64.88743,89.16673,0
2017-10-23 15:00:00,5128,63.93962,89.83369,0
2017-10-23 15:15:00,5129,63.78852,89.83369,0
2017-10-23 15:30:00,5130,63.79676,90.54187,0
2017-10-23 15:45:00,5131,63.51105,90.06721,0
2017-10-23 16:00:00,5132,64.14017,89.64444,0
2017-10-23 16:15:00,5133,64.10446,89.62002,0
